rank,enr_contractor_name,search_term,procore_company_name,location,city,state,address,profile_url,joined_date,total_projects,active_projects,avg_project_size,procore_users,business_types,market_sectors,match_confidence
11,HENSEL PHELPS,HENSEL PHELPS,Hensel Phelps Construction Co.,"Austin, TX",Austin,TX,"8326 Cross Park Dr Austin, TX 78754",https://network.procore.com/p/hensel-phelps-construction-co-austin,July 2023,1,,32590904,1,General Contractor,"Commercial, Residential",1.0
11,HENSEL PHELPS,HENSEL PHELPS,Hensel Phelps Construction Company,"Pleasanton, CA",Pleasanton,CA,"4750 Willow Rd 100 Pleasanton, CA 94588",https://network.procore.com/p/hensel-phelps-construction-company-pleasanton,June 2023,6,4,92590941,1,General Contractor,Commercial,1.0
11,HENSEL PHELPS,HENSEL PHELPS,Hensel Phelps Construction Co.,"Northglenn, CO",Northglenn,CO,"11121 Grant St Northglenn, CO 80233",https://network.procore.com/p/hensel-phelps-construction-co-northglenn,August 2023,2,2,26804844,1,General Contractor,Commercial,1.0
11,HENSEL PHELPS,HENSEL PHELPS,Hensel Phelps Construction Co,"Phoenix, AZ",Phoenix,AZ,"3125 E Wood St Phoenix, AZ 85040",https://network.procore.com/p/hensel-phelps-construction-co-phoenix-1,April 2024,2,,1308461,1,General Contractor,"Commercial, Healthcare, Infrastructure",1.0
11,HENSEL PHELPS,HENSEL PHELPS,Hensel Phelps Construction Co.,"Torrance, CA",Torrance,CA,"1000 W Carson St Torrance, CA 90509",https://network.procore.com/p/hensel-phelps-construction-co-torrance,February 2024,12,12,4273,1,General Contractor,Commercial,1.0
11,HENSEL PHELPS,HENSEL PHELPS,Hensel Phelps Construction Company,"Phoenix, AZ",Phoenix,AZ,"620 N 52nd Ave Phoenix, AZ 85043",https://network.procore.com/p/hensel-phelps-construction-company-phoenix,April 2023,4,3,22078522,1,General Contractor,Commercial,1.0
12,GILBANE BUILDING CO.,GILBANE BUILDING,Gilbane Building,"Raleigh, NC",Raleigh,NC,"150 Fayetteville St Raleigh, NC 27601",https://network.procore.com/p/gilbane-building-raleigh,April 2025,4,,64000000,1,General Contractor,Healthcare,1.0
12,GILBANE BUILDING CO.,GILBANE BUILDING,Gilbane Building Company,"Orlando, FL",Orlando,FL,"200 S Orange Ave 1350 Orlando, FL 32801",https://network.procore.com/p/gilbane-building-company-orlando,July 2023,3,3,57028333,1,General Contractor,"Commercial, Healthcare, Infrastructure, Institutional, Residential",1.0
12,GILBANE BUILDING CO.,GILBANE BUILDING,Gilbane Building Company,"Philadelphia, PA",Philadelphia,PA,"1200 Intrepid Ave Suite 405 Philadelphia, PA 19112",https://network.procore.com/p/gilbane-building-company-philadelphia,October 2023,51,50,338904824,1,"General Contractor, Owner Real Estate Developer, Specialty Contractor","Commercial, Infrastructure",1.0
12,GILBANE BUILDING CO.,GILBANE BUILDING,Gilbane Building Company,"Albany, NY",Albany,NY,"7 Southwoods Blvd Albany, NY 12211",https://network.procore.com/p/gilbane-building-company-albany,June 2024,8,8,448364461,1,"Engineer, General Contractor",Commercial,1.0
12,GILBANE BUILDING CO.,GILBANE BUILDING,Gilbane Building Company,"Houston, TX",Houston,TX,"811 Main St Houston, TX 77002",https://network.procore.com/p/gilbane-building-company-houston,February 2024,,,,1,General Contractor,"Commercial, Healthcare, Industrial and Energy, Institutional",1.0
12,GILBANE BUILDING CO.,GILBANE BUILDING,Gilbane Building Company,"Cleveland, OH",Cleveland,OH,"950 Main Ave Cleveland, OH 44113",https://network.procore.com/p/gilbane-building-company-cleveland-1,June 2023,2,2,375000000,1,General Contractor,Commercial,1.0
12,GILBANE BUILDING CO.,GILBANE BUILDING,GIlbane Building Company,"Tampa, FL",Tampa,FL,"100 Ashley Dr S Tampa, FL 33602",https://network.procore.com/p/gilbane-building-company-tampa,July 2023,3,3,154666667,1,General Contractor,"Commercial, Healthcare, Industrial and Energy, Infrastructure",1.0
12,GILBANE BUILDING CO.,GILBANE BUILDING,Gilbane Building Company,"Glastonbury, CT",Glastonbury,CT,"208 New London Turnpike Glastonbury, CT 06033",https://network.procore.com/p/gilbane-building-company-glastonbury-1,November 2023,1,1,32000000,1,General Contractor,Institutional,1.0
12,GILBANE BUILDING CO.,GILBANE BUILDING,Gilbane Building Company,"Indianapolis, IN",Indianapolis,IN,"135 N Pennsylvania St Indianapolis, IN 46204",https://network.procore.com/p/gilbane-building-company-indianapolis,March 2025,1,1,1800000000,1,General Contractor,"Commercial, Healthcare, Industrial and Energy, Infrastructure",1.0
12,GILBANE BUILDING CO.,GILBANE BUILDING,Gilbane Building Company,"San Jose, CA",San Jose,CA,"2033 Gateway Pl suite 450 San Jose, CA 95110",https://network.procore.com/p/gilbane-building-company-san-jose-1,November 2023,11,9,194801001,2,General Contractor,"Commercial, Industrial and Energy, Infrastructure, Institutional, Residential",1.0
12,GILBANE BUILDING CO.,GILBANE BUILDING,Gilbane Building Co,"Milwaukee, WI",Milwaukee,WI,"101 W Pleasant St Milwaukee, WI 53212",https://network.procore.com/p/gilbane-building-co-milwaukee,December 2023,19,18,202183828,1,General Contractor,Commercial,1.0
12,GILBANE BUILDING CO.,GILBANE BUILDING,Gilbane Building Company,"Detroit, MI",Detroit,MI,"1435 Randolph Street Detroit, MI 48226",https://network.procore.com/p/gilbane-building-company-detroit,April 2024,21,20,25526691,1,"Consultant, General Contractor, Owner Real Estate Developer","Commercial, Healthcare, Institutional",1.0
12,GILBANE BUILDING CO.,GILBANE BUILDING,Gilbane Building Company,"Boca Raton, FL",Boca Raton,FL,"1499 W Palmetto Park Rd Boca Raton, FL 33486",https://network.procore.com/p/gilbane-building-company-boca-raton,March 2024,,,,1,"Engineer, General Contractor","Commercial, Healthcare, Infrastructure, Institutional, Residential",1.0
12,GILBANE BUILDING CO.,GILBANE BUILDING,Gilbane Building Company,"Glastonbury, CT",Glastonbury,CT,"New London Turnpike Glastonbury, CT 06033",https://network.procore.com/p/gilbane-building-company-glastonbury,March 2023,2,2,10030109,1,General Contractor,"Commercial, Healthcare, Infrastructure, Institutional, Residential",1.0
12,GILBANE BUILDING CO.,GILBANE BUILDING,Gilbane Building Co.,"Atlanta, GA",Atlanta,GA,"3350 Peachtree Rd NE Atlanta, GA 30305",https://network.procore.com/p/gilbane-building-co-atlanta,May 2024,14,14,105323077,2,General Contractor,"Commercial, Healthcare, Institutional, Residential",1.0
12,GILBANE BUILDING CO.,GILBANE BUILDING,Gilbane Building Company,"Boston, MA",Boston,MA,"10 Channel Center St Boston, MA 02210",https://network.procore.com/p/gilbane-building-company-boston,December 2023,2,2,12500000,1,General Contractor,"Commercial, Healthcare, Industrial and Energy, Infrastructure, Institutional, Residential",1.0
12,GILBANE BUILDING CO.,GILBANE BUILDING,GILBANE BUILDING COMPANY,"Santa Clara, CA",Santa Clara,CA,"3065 Bowers Ave Santa Clara, CA 95054",https://network.procore.com/p/gilbane-building-company-santa-clara,May 2024,358,202,7496885,1,General Contractor,Commercial,1.0
12,GILBANE BUILDING CO.,GILBANE BUILDING,Gilbane Building Company,"Richmond, VA",Richmond,VA,"3435 W Leigh St Richmond, VA 23230",https://network.procore.com/p/gilbane-building-company-richmond,March 2024,,,,1,Specialty Contractor,Healthcare,1.0
12,GILBANE BUILDING CO.,GILBANE BUILDING,Gilbane Building Company,"Cleveland, OH",Cleveland,OH,"950 Main Ave 150 Cleveland, OH 44113",https://network.procore.com/p/gilbane-building-company-cleveland,May 2023,9,7,111389602,1,General Contractor,Commercial,1.0
12,GILBANE BUILDING CO.,GILBANE BUILDING,Gilbane,"Fulshear, TX",Fulshear,TX,"4218 Addison Ranch Ln Fulshear, TX 77441",https://network.procore.com/p/gilbane-fulshear,March 2023,4,2,121250000,1,General Contractor,Commercial,1.0
12,GILBANE BUILDING CO.,GILBANE BUILDING,Gilbane,"Chicago, IL",Chicago,IL,"560 W Grand Ave Chicago, IL 60654",https://network.procore.com/p/gilbane-chicago,March 2024,1,,992000000,1,General Contractor,Industrial and Energy,1.0
12,GILBANE BUILDING CO.,GILBANE BUILDING,Gilbane,"Arlington, VA",Arlington,VA,"1100 N Glebe Rd Arlington, VA 22201",https://network.procore.com/p/gilbane-arlington,June 2023,2,2,5495772,1,General Contractor,Commercial,1.0
12,GILBANE BUILDING CO.,GILBANE BUILDING,Gilbane,"Phoenix, AZ",Phoenix,AZ,"2355 E Camelback Rd Ste 850 Phoenix, AZ 85016",https://network.procore.com/p/gilbane-phoenix,July 2022,37,14,4194441,1,"Architect, Engineer, General Contractor, Owner Real Estate Developer, Specialty Contractor","Commercial, Healthcare",1.0
12,GILBANE BUILDING CO.,GILBANE BUILDING,Gilbane,"Columbus, OH",Columbus,OH,"145 E Rich St Columbus, OH 43215",https://network.procore.com/p/gilbane-columbus,February 2024,1,1,278000000,1,"Consultant, Engineer, Owner Real Estate Developer","Commercial, Healthcare, Industrial and Energy, Residential",1.0
12,GILBANE BUILDING CO.,GILBANE BUILDING,Gilbane,"Midlothian, VA",Midlothian,VA,"3737 Graythorne Dr Midlothian, VA 23112",https://network.procore.com/p/gilbane-midlothian,April 2023,,,,1,Engineer,Infrastructure,1.0
12,GILBANE BUILDING CO.,GILBANE BUILDING,Gilbane,"San Antonio, TX",San Antonio,TX,"13750 San Pedro Ave San Antonio, TX 78232",https://network.procore.com/p/gilbane-san-antonio,October 2023,3,3,12984867,1,General Contractor,Commercial,1.0
13,PCL CONSTRUCTION ENTERPRISES,PCL CONSTRUCTION,PCL Construction,"Edmonton, AB",Edmonton,AB,"56 Ave NW Edmonton, AB T6E 5L7",https://network.procore.com/p/pcl-construction-edmonton,January 2025,1,1,317932,1,General Contractor,Commercial,1.0
13,PCL CONSTRUCTION ENTERPRISES,PCL CONSTRUCTION,PCL Construction,"Richmond, BC",Richmond,BC,"13911 Wireless Way Richmond, BC V6V 3A4",https://network.procore.com/p/pcl-construction-richmond,April 2024,3,,33674585,1,General Contractor,"Commercial, Healthcare, Industrial and Energy, Infrastructure, Institutional",1.0
13,PCL CONSTRUCTION ENTERPRISES,PCL CONSTRUCTION,PCL Construction,"Tampa, FL",Tampa,FL,"1 N Dale Mabry Hwy Tampa, FL 33609",https://network.procore.com/p/pcl-construction-tampa,December 2023,1,1,8648051,1,General Contractor,Infrastructure,1.0
13,PCL CONSTRUCTION ENTERPRISES,PCL CONSTRUCTION,PCL Construction,"Medford, OR",Medford,OR,"700 N Central Ave Medford, OR 97501",https://network.procore.com/p/pcl-construction-medford,April 2022,4,3,1824667,1,General Contractor,"Commercial, Infrastructure, Institutional, Residential",1.0
13,PCL CONSTRUCTION ENTERPRISES,PCL CONSTRUCTION,PCL Construction,"Katy, TX",Katy,TX,"2322 W Grand Pkwy N STE 200 Katy, TX 77449",https://network.procore.com/p/pcl-construction-katy,August 2023,7,6,39706867,1,"Architect, Engineer, General Contractor, Specialty Contractor, Supplier","Commercial, Healthcare, Industrial and Energy, Infrastructure, Institutional",1.0
13,PCL CONSTRUCTION ENTERPRISES,PCL CONSTRUCTION,PCL Construction Services,"Long Beach, CA",Long Beach,CA,"3900 Kilroy Airport Way Suite 110 Long Beach, CA 90806",https://network.procore.com/p/pcl-construction-services-long-beach,October 2023,1,1,14810000,1,General Contractor,"Commercial, Healthcare, Industrial and Energy, Infrastructure, Institutional",1.0
13,PCL CONSTRUCTION ENTERPRISES,PCL CONSTRUCTION,PCL Construction Inc.,"Tustin, CA",Tustin,CA,"2860 Michelle Dr Tustin, CA 92780",https://network.procore.com/p/pcl-construction-inc-tustin,September 2024,2,2,1614997,1,General Contractor,Commercial,1.0
13,PCL CONSTRUCTION ENTERPRISES,PCL CONSTRUCTION,PCL Construction Services Inc.,"Oregon City, OR",Oregon City,OR,"1000 Courthouse Rd Oregon City, OR 97045",https://network.procore.com/p/pcl-construction-services-inc-oregon-city,March 2023,3,,9592879,1,General Contractor,Commercial,1.0
14,AECOM,AECOM,AECOM,"Mississauga, ON",Mississauga,ON,"5090 Explorer Dr Mississauga, ON L4W 4T9",https://network.procore.com/p/aecom-mississauga,April 2024,3,3,,1,Consultant,Infrastructure,1.0
14,AECOM,AECOM,AECOM,"Titusville, PA",Titusville,PA,"400 Noel Rd Titusville, PA 16354",https://network.procore.com/p/aecom-titusville,February 2024,,,,1,Engineer,Infrastructure,1.0
14,AECOM,AECOM,AECOM,"Tampa, FL",Tampa,FL,"7650 W Courtney Campbell Cswy Tampa, FL 33607",https://network.procore.com/p/aecom-tampa-1,November 2023,3,2,21321898,1,Engineer,Infrastructure,1.0
14,AECOM,AECOM,AECOM,"Chelmsford, MA",Chelmsford,MA,"250 Apollo Dr Chelmsford, MA 01824",https://network.procore.com/p/aecom-chelmsford,October 2023,2,2,233904944,1,Engineer,Infrastructure,1.0
14,AECOM,AECOM,Aecom,"Seattle, WA",Seattle,WA,"1111 3rd Ave Suite 1600 Seattle, WA 98101",https://network.procore.com/p/aecom-seattle,August 2023,2,2,417500000,2,Engineer,Industrial and Energy,1.0
14,AECOM,AECOM,AECOM,"Clifton, NJ",Clifton,NJ,"1255 Broad St Clifton, NJ 07013",https://network.procore.com/p/aecom-clifton-1,July 2023,4,4,20970272,1,"Architect, Engineer",Commercial,1.0
14,AECOM,AECOM,AECOM,"Los Angeles, CA",Los Angeles,CA,"300 S Grand Ave Los Angeles, CA 90071",https://network.procore.com/p/aecom-los-angeles,May 2023,4,3,7529136,1,Consultant,"Commercial, Healthcare, Industrial and Energy, Infrastructure, Institutional, Residential",1.0
14,AECOM,AECOM,AECOM,"Columbus, OH",Columbus,OH,"277 W Nationwide Blvd Columbus, OH 43215",https://network.procore.com/p/aecom-columbus-1,May 2025,4,3,4750000,3,"Architect, Engineer",Commercial,1.0
14,AECOM,AECOM,Aecom,"Pickering, ON",Pickering,ON,"1915 Pickering Pkwy Pickering, ON L1V 7K3",https://network.procore.com/p/aecom-pickering,June 2024,6,5,44331030,1,Engineer,"Commercial, Industrial and Energy, Infrastructure, Institutional",1.0
14,AECOM,AECOM,AECOM,"Ciudad de México, CA",Ciudad de México,CA,"495 Av. Santa Fe Cruz Manca, Cuajimalpa Ciudad de México, CA 05349",https://network.procore.com/p/aecom-ciudad-de-mexico,August 2023,4,4,53500000,1,"Architect, Consultant, Engineer","Industrial and Energy, Infrastructure",1.0
14,AECOM,AECOM,AECOM,"Germantown, MD",Germantown,MD,"12420 Milestone Center Dr Suite 150 Germantown, MD 20876",https://network.procore.com/p/aecom-germantown,March 2023,21,11,2001081,1,"Architect, Engineer",Industrial and Energy,1.0
14,AECOM,AECOM,AECOM,"Iowa City, IA",Iowa City,IA,"10 Montrose Ave 1 Iowa City, IA 52245",https://network.procore.com/p/aecom-iowa-city,September 2023,1,1,7750000,1,Consultant,Infrastructure,1.0
14,AECOM,AECOM,AECOM,"San Diego, CA",San Diego,CA,"401 W A St San Diego, CA 92101",https://network.procore.com/p/aecom-san-diego,April 2023,,,,1,Engineer,Industrial and Energy,1.0
14,AECOM,AECOM,AECOM,"Raleigh, NC",Raleigh,NC,"5438 Wade Park Blvd Raleigh, NC 27607",https://network.procore.com/p/aecom-raleigh,October 2023,4,2,971716,3,Engineer,Infrastructure,1.0
14,AECOM,AECOM,AECOM,"Bakersfield, CA",Bakersfield,CA,"5001 E Commercenter Dr Suite 100 Bakersfield, CA 93309",https://network.procore.com/p/aecom-bakersfield,March 2023,1,1,9000000,1,Engineer,Infrastructure,1.0
14,AECOM,AECOM,AECOM,"Glen Allen, VA",Glen Allen,VA,"4840 Cox Rd Glen Allen, VA 23060",https://network.procore.com/p/aecom-glen-allen,November 2023,2,2,725000000,1,Engineer,Infrastructure,1.0
14,AECOM,AECOM,AECOM,"Philadelphia, PA",Philadelphia,PA,"1635 Market St Suite 1000 Philadelphia, PA 19103",https://network.procore.com/p/aecom-philadelphia,March 2023,4,4,109726034,1,"Architect, Engineer","Commercial, Industrial and Energy, Infrastructure, Institutional",1.0
14,AECOM,AECOM,AECOM,"Washington, DC",Washington,DC,"2000 K St NW Suite 800 Washington, DC 20006",https://network.procore.com/p/aecom-washington,September 2023,6,3,970047,3,"Architect, Engineer",Commercial,1.0
14,AECOM,AECOM,AECOM,"New York, NY",New York,NY,"605 3rd Ave 2nd floor New York, NY 10158",https://network.procore.com/p/aecom-new-york-3,June 2022,26,16,142399694,10,Engineer,Infrastructure,1.0
14,AECOM,AECOM,AECOM,"Newark, DE",Newark,DE,"248 Chapman Rd Newark, DE 19702",https://network.procore.com/p/aecom-newark,April 2024,1,1,,1,Engineer,Infrastructure,1.0
14,AECOM,AECOM,AECOM,"Coral Gables, FL",Coral Gables,FL,"2 Alhambra Plaza Coral Gables, FL 33145",https://network.procore.com/p/aecom-coral-gables-1,February 2024,,,,1,Architect,Commercial,1.0
14,AECOM,AECOM,AECOM,"Markham, ON",Markham,ON,"105 Commerce Valley Dr W Markham, ON L3T 7W3",https://network.procore.com/p/aecom-markham,June 2024,1,1,90000000,1,Engineer,Commercial,1.0
14,AECOM,AECOM,AECOM,"Florence, SC",Florence,SC,"425 S Cashua Dr Florence, SC 29501",https://network.procore.com/p/aecom-florence,October 2023,6,5,9610972,3,"Consultant, Engineer",Infrastructure,1.0
14,AECOM,AECOM,AECOM,"Akron, OH",Akron,OH,"564 White Pond Dr Akron, OH 44320",https://network.procore.com/p/aecom-akron,August 2023,1,1,18000000,1,"Architect, Consultant, Engineer","Commercial, Industrial and Energy, Infrastructure",1.0
14,AECOM,AECOM,AECOM,"Sacramento, CA",Sacramento,CA,"2020 L St Sacramento, CA 95811",https://network.procore.com/p/aecom-sacramento,October 2023,1,1,,1,Engineer,Industrial and Energy,1.0
14,AECOM,AECOM,AECOM,"Austin, TX",Austin,TX,"13640 Briarwick Dr Austin, TX 78729",https://network.procore.com/p/aecom-austin,May 2023,2,1,43465802,1,Consultant,Institutional,1.0
14,AECOM,AECOM,AECOM,"Orange, CA",Orange,CA,"999 Town and Country Rd Orange, CA 92868",https://network.procore.com/p/aecom-orange,September 2023,5,4,292792333,2,Engineer,Infrastructure,1.0
14,AECOM,AECOM,AECOM,"Denver, CO",Denver,CO,"7595 Technology Way Denver, CO 80237",https://network.procore.com/p/aecom-denver,September 2023,42,15,4042370,1,"Consultant, Engineer",Infrastructure,1.0
14,AECOM,AECOM,AECOM,"Phoenix, AZ",Phoenix,AZ,"7720 N 16th St Phoenix, AZ 85020",https://network.procore.com/p/aecom-phoenix,April 2024,1,1,1374800000,1,"Consultant, Engineer",Infrastructure,1.0
14,AECOM,AECOM,AECOM,"Omaha, NE",Omaha,NE,"12120 Shamrock Plaza Omaha, NE 68154",https://network.procore.com/p/aecom-omaha,March 2024,1,1,104758510,1,Engineer,Infrastructure,1.0
14,AECOM,AECOM,Aecom,"Phoenix, AZ",Phoenix,AZ,"7721 N 16th St Phoenix, AZ 85020",https://network.procore.com/p/aecom-phoenix-1,April 2024,1,1,1374800000,1,"Architect, Consultant, Engineer, General Contractor",Infrastructure,1.0
14,AECOM,AECOM,AECOM,"Seattle, WA",Seattle,WA,"1111 3rd Ave Seattle, WA 98101",https://network.procore.com/p/aecom-seattle-2,September 2024,1,1,834000000,1,Consultant,Infrastructure,1.0
14,AECOM,AECOM,AECOM,"Cincinnati, OH",Cincinnati,OH,"525 Vine St Suite 1800 Cincinnati, OH 45201",https://network.procore.com/p/aecom-cincinnati,November 2023,1,1,1000000000,1,"Architect, Consultant, Engineer",Infrastructure,1.0
14,AECOM,AECOM,AECOM,"North Charleston, SC",North Charleston,SC,"4016 Salt Pointe Pkwy North Charleston, SC 29405",https://network.procore.com/p/aecom-north-charleston,March 2023,4,3,2993747,1,Engineer,"Commercial, Industrial and Energy, Infrastructure",1.0
14,AECOM,AECOM,AECOM,"Chicago, IL",Chicago,IL,"303 E Wacker Dr Floor 13 Chicago, IL 60601",https://network.procore.com/p/aecom-chicago,August 2023,1,1,1187811,1,Architect,Commercial,1.0
14,AECOM,AECOM,AECOM,"Herndon, VA",Herndon,VA,"13800 Coppermine Rd 1st, 2nd, and 3rd Floors Herndon, VA 20171",https://network.procore.com/p/aecom-herndon,September 2023,1,,,1,Engineer,"Commercial, Industrial and Energy, Infrastructure, Institutional",1.0
